HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url,Answer.movement-difference.label,Approve,Reject,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3QY5DC2MXZZSEQWPSELU3YMHCDLFU4,AT9UG11XAEDZL,Submitted,Mon May 10 09:56:25 PDT 2021,Mon May 10 09:56:42 PDT 2021,Thu May 13 09:56:42 PDT 2021,,,,17,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3RANCT1ZVNW219K9NCZYK8VWXFTUB1,A1FL53VTH8JPSS,Submitted,Mon May 10 09:58:51 PDT 2021,Mon May 10 09:58:59 PDT 2021,Thu May 13 09:58:59 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,2,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3RGU30DZTINP6KDC22LTRMXFSY0JMK,AGSSNWV6IXW5D,Submitted,Mon May 10 10:02:18 PDT 2021,Mon May 10 10:03:18 PDT 2021,Thu May 13 10:03:18 PDT 2021,,,,60,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,3,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3TOK3KHVJ1XKMSXME9B9G0HBW3EO7W,AHZ08BLAUVT5I,Submitted,Mon May 10 09:57:27 PDT 2021,Mon May 10 09:58:10 PDT 2021,Thu May 13 09:58:10 PDT 2021,,,,43,100% (13/13),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3TOK3KHVJ1XKMSXME9B9G0HBW3IO70,AK8WZAFALWBAO,Submitted,Mon May 10 10:12:14 PDT 2021,Mon May 10 10:12:39 PDT 2021,Thu May 13 10:12:39 PDT 2021,,,,25,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,3,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3TPWUS5F8HGY3I1KWCAUDGMB0G4CWP,AYW7BQJLFZMOC,Submitted,Mon May 10 09:56:30 PDT 2021,Mon May 10 09:56:37 PDT 2021,Thu May 13 09:56:37 PDT 2021,,,,7,100% (17/17),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3TVRFO09GSU6VM0GJUZFIIQ53ROXLJ,A4D99Y82KOLC8,Submitted,Mon May 10 09:59:27 PDT 2021,Mon May 10 09:59:37 PDT 2021,Thu May 13 09:59:37 PDT 2021,,,,10,100% (43/43),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,3,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3V0Z7YWSI6F8QB9D99GSF1UBHGU2V1,A2YI54DHQAQAZX,Submitted,Mon May 10 10:14:56 PDT 2021,Mon May 10 10:16:13 PDT 2021,Thu May 13 10:16:13 PDT 2021,,,,77,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3X08E93BH3XBTMDDV3KNTMVOGS066Q,A22AM327QRSABB,Submitted,Mon May 10 09:56:51 PDT 2021,Mon May 10 09:57:21 PDT 2021,Thu May 13 09:57:21 PDT 2021,,,,30,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3X0H8UUIT93EAZQGTY0USLQTMJRWS4,A1S9MXGZ1677V3,Submitted,Mon May 10 10:02:57 PDT 2021,Mon May 10 10:03:13 PDT 2021,Thu May 13 10:03:13 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3XLBSAQ9ZCRWLWBTGIMQWYOFG7H7ZH,A4J4GGMKJ68L0,Submitted,Mon May 10 09:55:51 PDT 2021,Mon May 10 09:57:40 PDT 2021,Thu May 13 09:57:40 PDT 2021,,,,109,100% (3/3),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3XM0HYN6NSENG7OXGH2UBAEISVHEPS,A2IG6D2UY3XUXN,Submitted,Mon May 10 10:09:41 PDT 2021,Mon May 10 10:11:23 PDT 2021,Thu May 13 10:11:23 PDT 2021,,,,102,100% (45/45),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,3,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3Y4W8Q93L7ZVTL7T6Y09BKLFE7DVDX,A3A7HDHB9NTFGR,Submitted,Mon May 10 09:56:42 PDT 2021,Mon May 10 09:56:52 PDT 2021,Thu May 13 09:56:52 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,4,,,
3MGHRFQY3S4FCB4A9VTWES93R16Y0S,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3ZWFC4W1U2M0YY48OKQPYNZX5EHFR0,ABBHVKPQIC5PV,Submitted,Mon May 10 09:56:20 PDT 2021,Mon May 10 09:56:32 PDT 2021,Thu May 13 09:56:32 PDT 2021,,,,12,100% (40/40),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/picking_neutral.mp4,3,,3.68627451,0.509517265
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,308Q0PEVBGSE4PACVBWOAZCVFK49IZ,AQ5H9HKYEGCXA,Submitted,Mon May 10 10:02:06 PDT 2021,Mon May 10 10:03:13 PDT 2021,Thu May 13 10:03:13 PDT 2021,,,,67,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,3.745098039,0.523187815
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,31JLPPHS2292L9WZCX8J3J5VR1T3O7,A31A74MWKPUJC9,Submitted,Mon May 10 10:01:12 PDT 2021,Mon May 10 10:01:42 PDT 2021,Thu May 13 10:01:42 PDT 2021,,,,30,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,3.450980392,0.64229979
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,32N49TQG3OXXVE4HMO97LJD9T4GVAV,A2UETT92P31OCW,Submitted,Mon May 10 09:55:51 PDT 2021,Mon May 10 09:56:52 PDT 2021,Thu May 13 09:56:52 PDT 2021,,,,61,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,32Q90QCQ100M5GRH3PXMFTSJYL9KEV,A1S9MXGZ1677V3,Submitted,Mon May 10 10:03:14 PDT 2021,Mon May 10 10:03:52 PDT 2021,Thu May 13 10:03:52 PDT 2021,,,,38,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,32SCWG5HIPJJ3SVIAZJWZMM5BXQ6PW,A1PZB4LFA0QI45,Submitted,Mon May 10 09:57:18 PDT 2021,Mon May 10 09:57:37 PDT 2021,Thu May 13 09:57:37 PDT 2021,,,,19,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,3,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,33FOTY3KEU052HLHZOL9KQWH43VC1Q,A22AM327QRSABB,Submitted,Mon May 10 09:57:22 PDT 2021,Mon May 10 09:59:12 PDT 2021,Thu May 13 09:59:12 PDT 2021,,,,110,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3570Y55XZXYF9ZCPDZO1O4S69GZGY5,A3KED8NFUJ4PVR,Submitted,Mon May 10 10:09:55 PDT 2021,Mon May 10 10:10:08 PDT 2021,Thu May 13 10:10:08 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,37U1UTWH931RJJULG6KJOVIBIA48RC,AT9UG11XAEDZL,Submitted,Mon May 10 09:56:43 PDT 2021,Mon May 10 09:57:03 PDT 2021,Thu May 13 09:57:03 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,386PBUZZXNC502VR2QKER9IQSTAJLI,AGSSNWV6IXW5D,Submitted,Mon May 10 10:02:18 PDT 2021,Mon May 10 10:03:04 PDT 2021,Thu May 13 10:03:04 PDT 2021,,,,46,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,3,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,38F71OA9G1B91IRGJCU8CO5NZRIFMC,A2MRHI9MYSZ37U,Submitted,Mon May 10 09:56:10 PDT 2021,Mon May 10 09:56:30 PDT 2021,Thu May 13 09:56:30 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,39DD6S19JXQHUBQ33Q0W28GW2UMZEW,A1LDS7OIWQ150C,Submitted,Mon May 10 10:03:09 PDT 2021,Mon May 10 10:03:37 PDT 2021,Thu May 13 10:03:37 PDT 2021,,,,28,100% (60/60),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,39JEC75372GLOT1F625YRE3XT72VCY,A9ZM1P6LBW79,Submitted,Mon May 10 09:59:45 PDT 2021,Mon May 10 10:00:30 PDT 2021,Thu May 13 10:00:30 PDT 2021,,,,45,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3BWI6RSP7OOYA1KXKV8DBONXS1CE7M,A3L7TVDAMZM0FG,Submitted,Mon May 10 10:12:37 PDT 2021,Mon May 10 10:13:21 PDT 2021,Thu May 13 10:13:21 PDT 2021,,,,44,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3D4CH1LGEI808Y4H5NWLPNZF07E9G9,A2IG6D2UY3XUXN,Submitted,Mon May 10 10:09:40 PDT 2021,Mon May 10 10:10:52 PDT 2021,Thu May 13 10:10:52 PDT 2021,,,,72,100% (45/45),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3DHE4R9OC4QP8EJIKEH6F0R1U11G2L,AKH0WFAUBUKUS,Submitted,Mon May 10 09:57:03 PDT 2021,Mon May 10 09:57:45 PDT 2021,Thu May 13 09:57:45 PDT 2021,,,,42,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3EF8EXOTT9ASAVRN9G2V7U9CUN6J1D,A3EM9OBO5KU9GG,Submitted,Mon May 10 10:06:18 PDT 2021,Mon May 10 10:06:44 PDT 2021,Thu May 13 10:06:44 PDT 2021,,,,26,100% (56/56),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3EFE17QCRKKWD9VRYZEURIG67VDHSO,A14N7TK3CEQVAE,Submitted,Mon May 10 09:58:03 PDT 2021,Mon May 10 09:58:30 PDT 2021,Thu May 13 09:58:30 PDT 2021,,,,27,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3EJJQNKU9ZKKCUVEJAEP18BALTVRHB,A2EF88OYJ2OX19,Submitted,Mon May 10 10:02:28 PDT 2021,Mon May 10 10:04:27 PDT 2021,Thu May 13 10:04:27 PDT 2021,,,,119,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3EJPLAJKEUVDHWXOX8HYQKOJLWXZ6A,A329CKW65AYB5K,Submitted,Mon May 10 09:58:19 PDT 2021,Mon May 10 09:58:42 PDT 2021,Thu May 13 09:58:42 PDT 2021,,,,23,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3FE2ERCCZ5N9SY1MAV5QGM8WWXLPO5,AKXJDNVRKOMKM,Submitted,Mon May 10 10:02:57 PDT 2021,Mon May 10 10:03:32 PDT 2021,Thu May 13 10:03:32 PDT 2021,,,,35,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,3,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3FE7TXL1LQ2GL3DWNAMI9EV30OA2Q2,AHZ08BLAUVT5I,Submitted,Mon May 10 09:56:43 PDT 2021,Mon May 10 09:57:06 PDT 2021,Thu May 13 09:57:06 PDT 2021,,,,23,100% (13/13),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3FPRZHYEP6MXBT5WD9UXYBZ3NUQV31,A3F51C49T9A34D,Submitted,Mon May 10 10:04:17 PDT 2021,Mon May 10 10:08:04 PDT 2021,Thu May 13 10:08:04 PDT 2021,,,,227,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
3JGHED38FK6TUM4UUUE5T7JQZFD7Y2,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Mon May 10 09:55:34 PDT 2021,51,BatchId:4436912;OriginalHitTemplateId:928390922;,300,259200,Mon May 17 09:55:34 PDT 2021,,,3FQ5JJ512T3QZM4UWO055GMSCD9NKM,AE62GL4CCNGDS,Submitted,Mon May 10 09:57:06 PDT 2021,Mon May 10 09:59:02 PDT 2021,Thu May 13 09:59:02 PDT 2021,,,,116,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_neutral.mp4,4,,,
