HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url,Answer.movement-difference.label,Approve
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3PZDLQMM010CR23DISLNP96MPSP2C8,A25HWQ8I5VU32H,Submitted,Tue Mar 16 12:51:39 PDT 2021,Tue Mar 16 12:51:58 PDT 2021,Fri Mar 19 12:51:58 PDT 2021,,,,19,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Exactly the same,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3S0TNUHWK1XXI9BGY5PZJ617WSX8DL,ALS4ARR5D4BEC,Submitted,Tue Mar 16 13:05:39 PDT 2021,Tue Mar 16 13:05:48 PDT 2021,Fri Mar 19 13:05:48 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Slightly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3S4AW7T80JXFXKC6ZJXAL7T73FX4LK,A2XK59FYAFO9EX,Submitted,Tue Mar 16 12:46:14 PDT 2021,Tue Mar 16 12:46:58 PDT 2021,Fri Mar 19 12:46:58 PDT 2021,,,,44,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Exactly the same,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3TDXMTX3CJ9RM68EX4TCQPLTI29I65,A3EXV3M9E7QB8C,Submitted,Tue Mar 16 12:46:41 PDT 2021,Tue Mar 16 12:46:56 PDT 2021,Fri Mar 19 12:46:56 PDT 2021,,,,15,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Highly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3TPWUS5F8HGY3I1KWCAUDGMBTZIWCI,A23KAJRDVCVGOE,Submitted,Tue Mar 16 12:48:30 PDT 2021,Tue Mar 16 12:53:05 PDT 2021,Fri Mar 19 12:53:05 PDT 2021,,,,275,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Moderately similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3U088ZLJVS8E9Q64KWHAIFKAKANW0R,A1VMYCTZSIBP5J,Submitted,Tue Mar 16 12:53:24 PDT 2021,Tue Mar 16 12:53:30 PDT 2021,Fri Mar 19 12:53:30 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Slightly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3UXUOQ9OKMCVKO3L4Q6RF5X605TA7X,A2K3R9GN8ZBLAO,Submitted,Tue Mar 16 13:01:47 PDT 2021,Tue Mar 16 13:01:58 PDT 2021,Fri Mar 19 13:01:58 PDT 2021,,,,11,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Moderately similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3VNL7UK1XNYDEDH0S9VKY20FMHRTFX,A16J2CW30USNJI,Submitted,Tue Mar 16 12:45:16 PDT 2021,Tue Mar 16 12:45:29 PDT 2021,Fri Mar 19 12:45:29 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Moderately similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3WJ1OXY92IVZK284EVYXT5T1BPX8AG,A2KWEVSI7P1RGQ,Submitted,Tue Mar 16 12:55:07 PDT 2021,Tue Mar 16 12:55:20 PDT 2021,Fri Mar 19 12:55:20 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Moderately similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3WOKGM4L79V64HX2TAQ01L7OH8O0OJ,A2H1RXUC8XNNIW,Submitted,Tue Mar 16 12:50:10 PDT 2021,Tue Mar 16 12:53:23 PDT 2021,Fri Mar 19 12:53:23 PDT 2021,,,,193,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Moderately similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3WQQ9FUS6I943CDWK9YTOGD7T7IB8E,A7UNIWDAQROJG,Submitted,Tue Mar 16 12:55:15 PDT 2021,Tue Mar 16 12:55:36 PDT 2021,Fri Mar 19 12:55:36 PDT 2021,,,,21,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Highly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3WR9XG3T6BQGIZN4VPW022B68VY74K,ACJ12KIXGZZFH,Submitted,Tue Mar 16 13:04:42 PDT 2021,Tue Mar 16 13:04:51 PDT 2021,Fri Mar 19 13:04:51 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Slightly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3X31TUMD751Y5LFNC1E8N9M4RVQL1R,A1PRRDIHIHTHJV,Submitted,Tue Mar 16 12:55:12 PDT 2021,Tue Mar 16 12:55:18 PDT 2021,Fri Mar 19 12:55:18 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Slightly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3X4JMASXCUOMLN8TP5LEV17PA980BI,A1GPC6QQK2D0K2,Submitted,Tue Mar 16 13:01:39 PDT 2021,Tue Mar 16 13:02:31 PDT 2021,Fri Mar 19 13:02:31 PDT 2021,,,,52,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Highly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3YMTUJH0D0V3GXKB8SZ17Y3OXSNT4G,A1NSHNH3MNFRGW,Submitted,Tue Mar 16 12:59:42 PDT 2021,Tue Mar 16 13:00:09 PDT 2021,Fri Mar 19 13:00:09 PDT 2021,,,,27,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Highly similar,
3K3G488TS9N5YGZPFRIEI12S7WBQ53,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3Z3ZLGNNSQ956L9FRA0NSO0VZLP3QO,A1UH47OTAH2RT9,Submitted,Tue Mar 16 12:48:08 PDT 2021,Tue Mar 16 12:48:28 PDT 2021,Fri Mar 19 12:48:28 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_007.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,30LSNF2392A345PDA2H90C4H2X7I2O,A23KAJRDVCVGOE,Submitted,Tue Mar 16 12:46:37 PDT 2021,Tue Mar 16 12:49:07 PDT 2021,Fri Mar 19 12:49:07 PDT 2021,,,,150,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,30LSNF2392A345PDA2H90C4H2XD2IE,A1TIO97G4K0ZFF,Submitted,Tue Mar 16 13:05:07 PDT 2021,Tue Mar 16 13:05:28 PDT 2021,Fri Mar 19 13:05:28 PDT 2021,,,,21,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Highly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,30OG32W0S2QNDMCK02P27L9NLZREN2,A2VO8C41JJIQY9,Submitted,Tue Mar 16 12:46:12 PDT 2021,Tue Mar 16 12:46:20 PDT 2021,Fri Mar 19 12:46:20 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,32EYX73OY8OPHG1YJ9LOKN008KGRUQ,AXHLESLYR86OU,Submitted,Tue Mar 16 13:08:53 PDT 2021,Tue Mar 16 13:09:06 PDT 2021,Fri Mar 19 13:09:06 PDT 2021,,,,13,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Not similar at all,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,32M8BPYGA11TJZXK9H2Y2GYICGGGI9,A1OJ8IJAEIWL9T,Submitted,Tue Mar 16 12:59:10 PDT 2021,Tue Mar 16 12:59:20 PDT 2021,Fri Mar 19 12:59:20 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Slightly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,333U7HK6IHUM2Q7ZP9MQ8WALC3QDJ9,A1OA84CGBXVU6M,Submitted,Tue Mar 16 13:02:29 PDT 2021,Tue Mar 16 13:02:36 PDT 2021,Fri Mar 19 13:02:36 PDT 2021,,,,7,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Highly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,33LK57MYL1KI4UVL4LK1RPKBW4ESZ4,ALS4ARR5D4BEC,Submitted,Tue Mar 16 13:06:27 PDT 2021,Tue Mar 16 13:06:34 PDT 2021,Fri Mar 19 13:06:34 PDT 2021,,,,7,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,34S6N1K2Z3Y99W01EQHTFW2B8KPLHT,A1LDS7OIWQ150C,Submitted,Tue Mar 16 13:06:20 PDT 2021,Tue Mar 16 13:08:19 PDT 2021,Fri Mar 19 13:08:19 PDT 2021,,,,119,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Slightly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,354P56DE9SIZKKPFLQSI05RCMBW7SM,A3O0NNIW4KA2PV,Submitted,Tue Mar 16 12:49:20 PDT 2021,Tue Mar 16 12:52:56 PDT 2021,Fri Mar 19 12:52:56 PDT 2021,,,,216,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Not similar at all,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,358UUM7WR7INJ5P261SDAVMG09ER7J,A1WF1X8PQQJ2OQ,Submitted,Tue Mar 16 12:53:34 PDT 2021,Tue Mar 16 12:54:09 PDT 2021,Fri Mar 19 12:54:09 PDT 2021,,,,35,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,358UUM7WR7INJ5P261SDAVMG09FR7K,A1QUDNLO95AKS5,Submitted,Tue Mar 16 12:56:46 PDT 2021,Tue Mar 16 12:57:12 PDT 2021,Fri Mar 19 12:57:12 PDT 2021,,,,26,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Not similar at all,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,373ERPL3YWNAH3M9J4VEFREYP63RTT,A2XJH3WC02RMXQ,Submitted,Tue Mar 16 12:48:21 PDT 2021,Tue Mar 16 12:50:38 PDT 2021,Fri Mar 19 12:50:38 PDT 2021,,,,137,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Slightly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,373ERPL3YWNAH3M9J4VEFREYP69RTZ,A23ON1ND7B1NE8,Submitted,Tue Mar 16 13:08:10 PDT 2021,Tue Mar 16 13:09:00 PDT 2021,Fri Mar 19 13:09:00 PDT 2021,,,,50,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Slightly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,38F5OAUN5VRAUBBZAWGJWRKAD0EH7A,A2TANP6R5WPOKE,Submitted,Tue Mar 16 12:46:07 PDT 2021,Tue Mar 16 12:46:45 PDT 2021,Fri Mar 19 12:46:45 PDT 2021,,,,38,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Slightly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,39GXDJN2O1TJCQB2PQPTPS7EWZWV82,A7UNIWDAQROJG,Submitted,Tue Mar 16 12:50:03 PDT 2021,Tue Mar 16 12:50:23 PDT 2021,Fri Mar 19 12:50:23 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,39N5ACM9HM26LBXG86M8JWD7UHHP94,A26MN6JIKD4NXU,Submitted,Tue Mar 16 13:03:38 PDT 2021,Tue Mar 16 13:04:05 PDT 2021,Fri Mar 19 13:04:05 PDT 2021,,,,27,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Exactly the same,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3A0EX8ZRNG3JII4EXDWNNT19MMNBYU,A1ZZHJB71KSJ90,Submitted,Tue Mar 16 13:01:09 PDT 2021,Tue Mar 16 13:01:43 PDT 2021,Fri Mar 19 13:01:43 PDT 2021,,,,34,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Not similar at all,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3A7Y0R2P2W300WCGG9N223DDSL4JXJ,AW8C7BLRB8CZG,Submitted,Tue Mar 16 13:10:36 PDT 2021,Tue Mar 16 13:10:53 PDT 2021,Fri Mar 19 13:10:53 PDT 2021,,,,17,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3AMW0RGHOLHRAD1A9G5D1X8RZ6XNP0,A32DRYN7M7HIZT,Submitted,Tue Mar 16 12:59:07 PDT 2021,Tue Mar 16 12:59:26 PDT 2021,Fri Mar 19 12:59:26 PDT 2021,,,,19,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Highly similar,
3X4Q1O9UCO1H080SO757RGLOJ1OO78,32CVJ4DS87AKBZOS25MBBTDANR6VKA,Virtual Character Motion Comparison,Rate the similarity of the movements of the two side-by-side virtual characters,"video, comparison, virtual character animation",$0.05 ,Tue Mar 16 12:42:57 PDT 2021,51,BatchId:4370109;OriginalHitTemplateId:928390922;,300,259200,Tue Mar 23 12:42:57 PDT 2021,,,3ATTHHXXWI345LSAYR22Q2YDF6EXIK,A1FPCIKO68OQ63,Submitted,Tue Mar 16 13:08:56 PDT 2021,Tue Mar 16 13:09:25 PDT 2021,Fri Mar 19 13:09:25 PDT 2021,,,,29,0% (0/0),0% (0/0),0% (0/0),https://www.cs.umb.edu/~fundad/drives/pointing_008.mp4,Moderately similar,
